#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,object
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:13.110457Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:14.40277Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:14.909992Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:15.365501Z,49.98,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:16.164948Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:16.665242Z,49.98,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:16.914496Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:17.119596Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:18.623443Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:19.167912Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:19.678736Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:21.177715Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:21.381437Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:21.6331Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:22.18661Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:22.683267Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:22.930717Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:23.135386Z,49.98,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:23.698952Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:23.93148Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:24.18762Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:24.404903Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:24.642077Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:25.397677Z,50.04,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:25.946744Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:26.148425Z,50.04,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:26.954737Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:27.204446Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:27.448692Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:27.653407Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:28.708824Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:29.157148Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:29.964574Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:31.215438Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:31.665738Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:31.9663Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:32.972164Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:33.215022Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:33.922786Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:34.426729Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:34.998444Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:36.222032Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:36.471736Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:36.73192Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:37.982681Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:38.188304Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:38.435575Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:39.000793Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:39.232172Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:39.738621Z,49.98,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:41.193687Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:41.443281Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:42.490566Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:42.947572Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:43.701714Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:43.997257Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:44.242033Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:46.508065Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:46.96237Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:48.263838Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:48.515894Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:48.774245Z,49.97,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:49.017317Z,49.96,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:49.215126Z,49.97,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:50.266908Z,49.96,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:50.72094Z,49.97,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:51.515543Z,49.98,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:51.767273Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:52.014885Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:52.231765Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:52.790405Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:53.025745Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:53.275399Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:55.028945Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:55.789746Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:56.034135Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:56.529015Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:56.739875Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:57.531946Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:57.784578Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:58.046434Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:58.24483Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:58.802375Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:59.047967Z,49.98,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:59.308472Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:55:59.750229Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:00.297747Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:00.561488Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:01.04521Z,50.04,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:02.297149Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:02.755062Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:03.300912Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:03.808394Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:04.06366Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:04.261533Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:04.81216Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:05.062055Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:05.313792Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:05.821064Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:06.570462Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:06.824881Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:07.315333Z,49.98,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:07.524079Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:08.069857Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:08.322564Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:08.829205Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:09.03297Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:09.828311Z,49.97,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:10.076068Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:10.539652Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:11.341012Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:11.586792Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:12.597506Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:12.792972Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:13.339722Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:13.548725Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:14.098475Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:14.345478Z,49.98,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:14.593847Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:15.051771Z,49.98,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:15.599396Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:16.096272Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:16.365088Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:16.555784Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:17.61418Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:17.856938Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:18.614327Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:19.103506Z,50.05,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:19.366633Z,50.06,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:19.814026Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:20.375539Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:21.316254Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:22.320929Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:22.628527Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:22.823636Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:23.364243Z,50.05,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:23.620111Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:23.878469Z,49.99,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:24.130859Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:24.871124Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:25.132301Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:25.376562Z,50.04,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:25.625789Z,50.06,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:25.830234Z,50.02,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:26.385627Z,50.01,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:26.632472Z,50,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:26.874644Z,50.03,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:27.147732Z,50.04,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:27.336122Z,50.05,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:27.877957Z,50.06,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:28.129984Z,50.07,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:28.590797Z,50.09,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:28.840513Z,50.1,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:31.395088Z,50.11,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:31.852594Z,50.12,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:32.39873Z,50.13,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:32.895592Z,50.11,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:33.151608Z,50.1,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:33.855722Z,50.09,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:34.110636Z,50.1,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:35.615923Z,50.09,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:36.115645Z,50.08,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:36.41265Z,50.07,temperature,raspberrypi,heater_bed
,,1,2024-02-22T01:12:08.030080268Z,2024-02-22T02:12:08.030080268Z,2024-02-22T01:56:37.165598Z,50.06,temperature,raspberrypi,heater_bed
